user_id,article_1,article_2,article_3,article_4,article_5
211035,12043.0,8710.0,8603.0,598.0,1330.0
211036,12043.0,8710.0,8603.0,598.0,1330.0
211037,12043.0,8710.0,8603.0,598.0,1330.0
211038,12043.0,8710.0,8603.0,598.0,1330.0
211039,15020.0,15118.0,14591.0,14983.0,12043.0
211040,12043.0,8710.0,8603.0,598.0,1330.0
211041,12043.0,8710.0,8603.0,598.0,1330.0
211042,12043.0,8710.0,8603.0,598.0,1330.0
211043,12043.0,8710.0,8603.0,598.0,1330.0
211044,16129.0,12043.0,8710.0,8603.0,598.0
211045,12043.0,8710.0,8603.0,598.0,1330.0
211046,12043.0,8710.0,8603.0,598.0,1330.0
211047,12043.0,8710.0,8603.0,598.0,1330.0
211048,12043.0,8710.0,8603.0,598.0,1330.0
211049,12043.0,8710.0,8603.0,598.0,1330.0
211050,12043.0,8710.0,8603.0,598.0,1330.0
211051,12043.0,8710.0,8603.0,598.0,1330.0
211052,12043.0,8710.0,8603.0,598.0,1330.0
211053,13811.0,12043.0,8710.0,8603.0,598.0
211054,12043.0,8710.0,8603.0,598.0,1330.0
211055,12043.0,8710.0,8603.0,598.0,1330.0
211056,12043.0,8710.0,8603.0,598.0,1330.0
211057,12043.0,8710.0,8603.0,598.0,1330.0
211058,12236.0,13153.0,11610.0,11511.0,11917.0
211059,12043.0,8710.0,8603.0,598.0,1330.0
211060,10127.0,9147.0,9770.0,8030.0,9930.0
211061,10127.0,12043.0,8710.0,8603.0,598.0
211062,12043.0,8710.0,8603.0,598.0,1330.0
211063,12043.0,8710.0,8603.0,7435.0,10992.0
211064,12043.0,8710.0,8603.0,598.0,1330.0
211065,12043.0,8710.0,8603.0,598.0,1330.0
211066,12043.0,8710.0,8603.0,598.0,1330.0
211067,12043.0,8710.0,8603.0,598.0,1330.0
211068,12043.0,8710.0,8603.0,598.0,1330.0
211069,12043.0,8710.0,8603.0,598.0,1330.0
211070,12043.0,8710.0,8603.0,598.0,1330.0
211071,12043.0,8710.0,8603.0,598.0,1330.0
211072,12043.0,8710.0,8603.0,598.0,1330.0
211073,12043.0,8710.0,8603.0,598.0,1330.0
211074,12043.0,8710.0,8603.0,598.0,1330.0
211075,12043.0,8710.0,8603.0,598.0,1330.0
211076,4956.0,15264.0,5252.0,4719.0,4581.0
211077,12043.0,8710.0,8603.0,598.0,1330.0
211078,12043.0,8710.0,8603.0,598.0,1330.0
211079,12043.0,8710.0,8603.0,598.0,1330.0
211080,12043.0,8710.0,8603.0,598.0,1330.0
211081,12043.0,8710.0,8603.0,598.0,1330.0
211082,12043.0,8710.0,8603.0,598.0,1330.0
211083,12043.0,8710.0,8603.0,598.0,1330.0
211084,12043.0,8710.0,8603.0,8418.0,9843.0
211085,12043.0,8710.0,8603.0,598.0,1330.0
211086,12043.0,8710.0,8603.0,598.0,1330.0
211087,12043.0,8710.0,8603.0,598.0,8609.0
211088,12043.0,8710.0,8603.0,598.0,1330.0
211089,12043.0,8710.0,8603.0,598.0,1330.0
211090,12043.0,8710.0,8603.0,598.0,1330.0
211091,12043.0,8710.0,8603.0,598.0,1330.0
211092,12043.0,8710.0,8603.0,598.0,1330.0
211093,12043.0,8710.0,8603.0,598.0,1330.0
211094,12043.0,8710.0,8603.0,598.0,1330.0
211095,12043.0,8710.0,8603.0,598.0,1330.0
211096,12043.0,8710.0,8603.0,598.0,1330.0
211097,12043.0,8710.0,8603.0,598.0,1330.0
211098,12043.0,8710.0,8603.0,598.0,1330.0
211099,12043.0,8710.0,8603.0,598.0,1330.0
211100,12043.0,8710.0,8603.0,598.0,1330.0
211101,12043.0,8710.0,8603.0,598.0,1330.0
211102,12043.0,8710.0,8603.0,598.0,1330.0
211103,12043.0,8710.0,8603.0,598.0,1330.0
211104,12043.0,8710.0,8603.0,598.0,1330.0
211105,12043.0,8710.0,8603.0,598.0,1330.0
211106,12043.0,8710.0,8603.0,598.0,1330.0
211107,12043.0,8710.0,8603.0,598.0,1330.0
211108,12043.0,8710.0,8603.0,598.0,1330.0
211109,12043.0,8710.0,8603.0,598.0,1330.0
211110,12043.0,8710.0,8603.0,598.0,1330.0
211111,12043.0,8710.0,8603.0,598.0,1330.0
211112,12043.0,8710.0,8603.0,598.0,1330.0
211113,12043.0,8710.0,8603.0,598.0,1330.0
211114,12043.0,8710.0,8603.0,598.0,1330.0
211115,12043.0,8710.0,8603.0,598.0,1330.0
211116,12043.0,8710.0,8603.0,598.0,1330.0
211117,12043.0,8710.0,8603.0,598.0,1330.0
211118,12043.0,8710.0,8603.0,598.0,1330.0
211119,12043.0,8710.0,8603.0,598.0,1330.0
211120,12043.0,8710.0,8603.0,598.0,1330.0
211121,12043.0,8710.0,8603.0,598.0,1330.0
211122,12043.0,8710.0,8603.0,598.0,1330.0
211123,12043.0,8710.0,8603.0,598.0,1330.0
211124,12043.0,8710.0,8603.0,598.0,1330.0
211125,12043.0,8710.0,8603.0,598.0,1330.0
211126,12043.0,8710.0,8603.0,598.0,1330.0
211127,12043.0,8710.0,8603.0,598.0,1330.0
211128,3003.0,12043.0,8710.0,8603.0,598.0
211129,12043.0,8710.0,8603.0,598.0,1330.0
211130,12043.0,8710.0,8603.0,598.0,1330.0
211131,12043.0,8710.0,8603.0,598.0,1330.0
211132,12043.0,8710.0,8603.0,598.0,1330.0
211133,12043.0,8710.0,8603.0,598.0,1330.0
211134,12043.0,8710.0,8603.0,598.0,1330.0
211135,12043.0,8710.0,8603.0,598.0,1330.0
211136,12043.0,8710.0,8603.0,598.0,1330.0
211137,5755.0,12043.0,8710.0,8603.0,598.0
211138,12043.0,8710.0,8603.0,598.0,1330.0
211139,12043.0,8710.0,8603.0,598.0,1330.0
211140,12043.0,8710.0,8603.0,598.0,1330.0
211141,12043.0,8710.0,8603.0,598.0,1330.0
211142,10908.0,5314.0,12043.0,8710.0,8603.0
211143,12043.0,8710.0,8603.0,598.0,1330.0
211144,12043.0,8710.0,8603.0,598.0,1330.0
211145,12043.0,8710.0,8603.0,598.0,1330.0
211146,12043.0,8710.0,8603.0,598.0,1330.0
211147,12043.0,8710.0,8603.0,598.0,1330.0
211148,12043.0,8710.0,8603.0,598.0,1330.0
211149,12043.0,8710.0,8603.0,8418.0,5328.0
211150,12043.0,8710.0,8603.0,598.0,1330.0
211151,12043.0,8710.0,8603.0,1330.0,598.0
211152,12043.0,8710.0,8603.0,598.0,1330.0
211153,15653.0,12043.0,8710.0,8603.0,1330.0
211154,12043.0,8710.0,8603.0,598.0,1330.0
211155,12043.0,8710.0,8603.0,598.0,1330.0
211156,12043.0,8710.0,8603.0,598.0,1330.0
211157,12043.0,8710.0,8603.0,598.0,1330.0
211158,12043.0,8710.0,8603.0,598.0,1330.0
211159,12043.0,8710.0,8603.0,598.0,1330.0
211160,12043.0,8710.0,8603.0,598.0,1330.0
211161,12043.0,8710.0,8603.0,1330.0,8418.0
211162,12043.0,8710.0,8603.0,1330.0,8418.0
211163,12043.0,8710.0,8603.0,598.0,1330.0
211164,12043.0,8710.0,8603.0,598.0,1330.0
211165,12043.0,8710.0,8603.0,598.0,1330.0
211166,12043.0,8710.0,8603.0,598.0,1330.0
211167,12043.0,8710.0,8603.0,598.0,1330.0
211168,12043.0,8710.0,8603.0,598.0,1330.0
211169,12043.0,8710.0,8603.0,598.0,1330.0
211170,12043.0,8710.0,8603.0,598.0,1330.0
211171,12043.0,8710.0,8603.0,598.0,1330.0
211172,12043.0,8710.0,8603.0,598.0,1330.0
211173,12043.0,8710.0,8603.0,598.0,1330.0
211174,12043.0,8710.0,8603.0,598.0,1330.0
211175,16038.0,14976.0,14666.0,15112.0,13896.0
211176,12043.0,8710.0,8603.0,598.0,1330.0
211177,12043.0,8710.0,8603.0,598.0,1330.0
211178,12043.0,8710.0,8603.0,598.0,1330.0
211179,12043.0,8710.0,8603.0,598.0,1330.0
211180,12043.0,8710.0,8603.0,598.0,1330.0
211181,12043.0,8710.0,8603.0,598.0,1330.0
211182,12043.0,8710.0,8603.0,598.0,1330.0
211183,12043.0,8710.0,8603.0,598.0,1330.0
211184,12043.0,8710.0,8603.0,598.0,1330.0
211185,12043.0,8710.0,8603.0,598.0,1330.0
211186,12043.0,8710.0,8603.0,598.0,1330.0
211187,12043.0,8710.0,8603.0,598.0,1330.0
211188,12043.0,8710.0,8603.0,598.0,1330.0
211189,12043.0,8710.0,8603.0,598.0,1330.0
211190,12043.0,8710.0,8603.0,598.0,1330.0
211191,12043.0,8710.0,8603.0,598.0,1330.0
211192,12043.0,8710.0,8603.0,598.0,1330.0
211193,12043.0,8710.0,8603.0,598.0,1330.0
211194,12043.0,8710.0,8603.0,598.0,1330.0
211195,12043.0,8710.0,8603.0,6215.0,5706.0
211196,12043.0,8710.0,8603.0,598.0,1330.0
211197,12043.0,8710.0,8603.0,598.0,1330.0
211198,12043.0,8710.0,8603.0,598.0,1330.0
211199,10607.0,10409.0,9456.0,10207.0,9011.0
211200,12043.0,8710.0,8603.0,598.0,1330.0
211201,12043.0,8710.0,8603.0,598.0,1330.0
211202,12043.0,8710.0,8603.0,598.0,1330.0
211203,12043.0,8710.0,8603.0,598.0,1330.0
211204,12043.0,8710.0,8603.0,598.0,1330.0
211205,12043.0,8710.0,8603.0,598.0,1330.0
211206,12043.0,8710.0,8603.0,598.0,1330.0
211207,12043.0,8710.0,8603.0,598.0,1330.0
211208,12043.0,8710.0,8603.0,598.0,1330.0
211209,12043.0,8710.0,8603.0,598.0,1330.0
211210,12043.0,8710.0,8603.0,598.0,1330.0
211211,12043.0,8710.0,8603.0,598.0,1330.0
211212,15653.0,16038.0,14976.0,14666.0,12043.0
211213,12043.0,8710.0,8603.0,598.0,1330.0
211214,16736.0,14051.0,14376.0,16218.0,16121.0
211215,12043.0,8710.0,8603.0,598.0,1330.0
211216,12043.0,8710.0,8603.0,598.0,1330.0
211217,12043.0,8710.0,8603.0,598.0,1330.0
211218,12043.0,8710.0,8603.0,598.0,1330.0
211219,12043.0,8710.0,8603.0,598.0,1330.0
211220,12043.0,8710.0,8603.0,598.0,1330.0
211221,12043.0,8710.0,8603.0,598.0,1330.0
211222,12043.0,8710.0,8603.0,1330.0,598.0
211223,12043.0,8710.0,8603.0,598.0,1330.0
211224,12043.0,8710.0,8603.0,1330.0,598.0
211225,12043.0,8710.0,8603.0,598.0,1330.0
211226,12043.0,8710.0,8603.0,598.0,1330.0
211227,12043.0,8710.0,8603.0,598.0,1330.0
211228,12043.0,8710.0,8603.0,598.0,1330.0
211229,12043.0,8710.0,8603.0,598.0,1330.0
211230,12043.0,8710.0,8603.0,598.0,1330.0
211231,12043.0,8710.0,8603.0,598.0,1330.0
211232,12043.0,8710.0,8603.0,598.0,1330.0
211233,12043.0,8710.0,8603.0,1330.0,598.0
211234,12043.0,8710.0,8603.0,598.0,1330.0
211235,12043.0,8710.0,8603.0,598.0,1330.0
211236,12043.0,8710.0,8603.0,598.0,1330.0
211237,12043.0,8710.0,8603.0,598.0,1330.0
211238,12043.0,8710.0,8603.0,598.0,1330.0
211239,12043.0,8710.0,8603.0,598.0,1330.0
211240,12043.0,8710.0,8603.0,598.0,1330.0
211241,12043.0,8710.0,8603.0,598.0,1330.0
211242,12043.0,8710.0,8603.0,598.0,1330.0
211243,12043.0,8710.0,8603.0,598.0,1330.0
211244,12043.0,8710.0,8603.0,598.0,1330.0
211245,12043.0,8710.0,8603.0,598.0,1330.0
211246,12043.0,8710.0,8603.0,598.0,1330.0
211247,15432.0,16934.0,14598.0,15825.0,16017.0
211248,12043.0,8710.0,8603.0,598.0,1330.0
211249,12043.0,8710.0,8603.0,598.0,1330.0
211250,12043.0,8710.0,8603.0,598.0,1330.0
211251,16129.0,12043.0,8710.0,8603.0,598.0
211252,12043.0,8710.0,8603.0,598.0,1330.0
211253,12043.0,8710.0,8603.0,598.0,1330.0
211254,9600.0,12043.0,8710.0,8603.0,598.0
211255,12043.0,8710.0,8603.0,598.0,1330.0
211256,12043.0,8710.0,8603.0,598.0,1330.0
211257,12043.0,8710.0,8603.0,598.0,1330.0
211258,12043.0,8710.0,8603.0,598.0,1330.0
211259,15949.0,14868.0,16132.0,16035.0,14030.0
211260,12043.0,8710.0,8603.0,598.0,1330.0
211261,12043.0,8710.0,8603.0,598.0,1330.0
211262,16129.0,12043.0,8710.0,8603.0,598.0
211263,12043.0,8710.0,8603.0,598.0,1330.0
211264,12043.0,8710.0,8603.0,598.0,1330.0
211265,12043.0,8710.0,8603.0,598.0,1330.0
211266,12043.0,8710.0,8603.0,598.0,1330.0
211267,12043.0,8710.0,8603.0,598.0,1330.0
211268,10127.0,9147.0,9770.0,8030.0,9930.0
211269,12043.0,8710.0,8603.0,598.0,1330.0
211270,12043.0,8710.0,8603.0,598.0,1330.0
211271,12043.0,8710.0,8603.0,5706.0,8418.0
211272,12043.0,8710.0,8603.0,598.0,1330.0
211273,16129.0,12043.0,8710.0,8603.0,598.0
211274,12043.0,8710.0,8603.0,598.0,1330.0
211275,12043.0,8710.0,8603.0,598.0,1330.0
211276,12043.0,8710.0,8603.0,598.0,1330.0
211277,12043.0,8710.0,8603.0,598.0,1330.0
211278,12043.0,8710.0,8603.0,598.0,1330.0
211279,12043.0,8710.0,8603.0,598.0,1330.0
211280,12043.0,8710.0,8603.0,598.0,1330.0
211281,12043.0,8710.0,8603.0,598.0,1330.0
211282,12043.0,8710.0,8603.0,598.0,1330.0
211283,12043.0,8710.0,8603.0,598.0,1330.0
211284,12043.0,8710.0,8603.0,598.0,1330.0
211285,12043.0,8710.0,8603.0,598.0,1330.0
211286,12043.0,8710.0,8603.0,1330.0,598.0
211287,12043.0,8710.0,8603.0,598.0,1330.0
211288,12043.0,8710.0,8603.0,598.0,1330.0
211289,12043.0,8710.0,8603.0,598.0,1330.0
211290,12043.0,8710.0,8603.0,598.0,1330.0
211291,12043.0,8710.0,8603.0,598.0,1330.0
211292,12043.0,8710.0,8603.0,598.0,1330.0
211293,12043.0,8710.0,8603.0,598.0,1330.0
211294,12043.0,8710.0,8603.0,598.0,1330.0
211295,12043.0,8710.0,8603.0,598.0,1330.0
211296,12043.0,8710.0,8603.0,598.0,1330.0
211297,12043.0,8710.0,8603.0,598.0,1330.0
211298,12043.0,8710.0,8603.0,598.0,1330.0
211299,12043.0,8710.0,8603.0,598.0,1330.0
211300,12043.0,8710.0,8603.0,598.0,1330.0
211301,12043.0,8710.0,8603.0,598.0,1330.0
211302,12043.0,8710.0,8603.0,598.0,1330.0
211303,12043.0,8710.0,8603.0,598.0,1330.0
211304,12043.0,8710.0,8603.0,598.0,1330.0
211305,12043.0,8710.0,8603.0,598.0,1330.0
211306,12043.0,8710.0,8603.0,598.0,1330.0
211307,12043.0,8710.0,8603.0,598.0,1330.0
211308,12043.0,8710.0,8603.0,8418.0,9489.0
211309,12043.0,8710.0,8603.0,598.0,1330.0
211310,12043.0,8710.0,8603.0,598.0,1330.0
211311,12043.0,8710.0,8603.0,598.0,1330.0
211312,9308.0,12043.0,8710.0,8603.0,598.0
211313,12043.0,8710.0,8603.0,598.0,1330.0
211314,17473.0,12043.0,8710.0,8603.0,598.0
211315,12043.0,8710.0,8603.0,598.0,1330.0
211316,12043.0,8710.0,8603.0,598.0,1330.0
211317,12043.0,8710.0,8603.0,598.0,1330.0
211318,12043.0,8710.0,8603.0,598.0,1330.0
211319,12043.0,8710.0,8603.0,598.0,1330.0
211320,15653.0,12043.0,8710.0,8603.0,598.0
211321,12043.0,8710.0,8603.0,598.0,1330.0
211322,12043.0,8710.0,8603.0,598.0,1330.0
211323,12043.0,8710.0,8603.0,598.0,1330.0
211324,12043.0,8710.0,8603.0,8609.0,1330.0
211325,12043.0,8710.0,8603.0,1330.0,598.0
211326,12043.0,8710.0,8603.0,598.0,1330.0
211327,12043.0,8710.0,8603.0,1330.0,598.0
211328,12043.0,8710.0,8603.0,598.0,1330.0
211329,12043.0,8710.0,8603.0,598.0,1330.0
211330,12043.0,8710.0,8603.0,598.0,1330.0
211331,12043.0,8710.0,8603.0,598.0,1330.0
211332,12043.0,8710.0,8603.0,7435.0,14624.0
211333,12043.0,8710.0,8603.0,598.0,1330.0
211334,12043.0,8710.0,8603.0,598.0,1330.0
211335,12043.0,8710.0,8603.0,598.0,1330.0
211336,12043.0,8710.0,8603.0,598.0,1330.0
211337,12043.0,8710.0,8603.0,598.0,1330.0
211338,12043.0,8710.0,8603.0,598.0,1330.0
211339,12043.0,8710.0,8603.0,598.0,1330.0
211340,12043.0,8710.0,8603.0,598.0,1330.0
211341,12043.0,8710.0,8603.0,598.0,1330.0
211342,12043.0,8710.0,8603.0,598.0,1330.0
211343,12043.0,8710.0,8603.0,598.0,1330.0
211344,12043.0,8710.0,8603.0,598.0,1330.0
211345,12043.0,8710.0,8603.0,598.0,1330.0
211346,12043.0,8710.0,8603.0,598.0,1330.0
211347,12043.0,8710.0,8603.0,598.0,1330.0
211348,12043.0,8710.0,8603.0,598.0,1330.0
211349,12043.0,8710.0,8603.0,598.0,1330.0
211350,12043.0,8710.0,8603.0,598.0,1330.0
211351,16626.0,12043.0,8710.0,8603.0,598.0
211352,12043.0,8710.0,8603.0,598.0,1330.0
211353,12043.0,8710.0,8603.0,598.0,1330.0
211354,12043.0,8710.0,8603.0,598.0,1330.0
211355,12043.0,8710.0,8603.0,598.0,1330.0
211356,3464.0,4994.0,2624.0,4578.0,4986.0
211357,10370.0,3477.0,3151.0,12043.0,8710.0
211358,17130.0,16402.0,15513.0,12043.0,8710.0
211359,12043.0,8710.0,8603.0,598.0,1330.0
211360,12043.0,8710.0,8603.0,598.0,1330.0
211361,12043.0,8710.0,8603.0,598.0,1330.0
211362,12043.0,8710.0,8603.0,598.0,1330.0
211363,12043.0,8710.0,8603.0,598.0,1330.0
211364,12043.0,8710.0,8603.0,598.0,1330.0
211365,12043.0,8710.0,8603.0,598.0,1330.0
211366,12043.0,8710.0,8603.0,598.0,1330.0
211367,12043.0,8710.0,8603.0,598.0,1330.0
211368,12043.0,8710.0,8603.0,598.0,1330.0
211369,12043.0,8710.0,8603.0,598.0,1330.0
211370,12043.0,8710.0,8603.0,598.0,1330.0
211371,12043.0,8710.0,8603.0,598.0,1330.0
211372,12043.0,8710.0,8603.0,598.0,1330.0
211373,12043.0,8710.0,8603.0,598.0,1330.0
211374,12043.0,8710.0,8603.0,598.0,1330.0
211375,12043.0,8710.0,8603.0,598.0,1330.0
211376,12043.0,8710.0,8603.0,598.0,1330.0
211377,12043.0,8710.0,8603.0,598.0,1330.0
211378,12043.0,8710.0,8603.0,598.0,1330.0
211379,12043.0,8710.0,8603.0,598.0,1330.0
211380,12043.0,8710.0,8603.0,598.0,1330.0
211381,12043.0,8710.0,8603.0,598.0,1330.0
211382,12043.0,8710.0,8603.0,598.0,1330.0
211383,12043.0,8710.0,8603.0,598.0,1330.0
211384,12043.0,8710.0,8603.0,598.0,1330.0
211385,12043.0,8710.0,8603.0,598.0,1330.0
211386,12043.0,8710.0,8603.0,598.0,1330.0
211387,12043.0,8710.0,8603.0,598.0,1330.0
211388,2303.0,12043.0,8710.0,8603.0,598.0
211389,12043.0,8710.0,8603.0,598.0,1330.0
211390,12043.0,8710.0,8603.0,598.0,1330.0
211391,16762.0,15653.0,15147.0,15020.0,15118.0
211392,15614.0,16112.0,12043.0,8710.0,8603.0
211393,12043.0,8710.0,8603.0,598.0,1330.0
211394,12043.0,8710.0,8603.0,598.0,1330.0
211395,12043.0,8710.0,8603.0,598.0,1330.0
211396,12043.0,8710.0,8603.0,598.0,1330.0
211397,12043.0,8710.0,8603.0,598.0,1330.0
211398,12043.0,8710.0,8603.0,598.0,1330.0
211399,12043.0,8710.0,8603.0,598.0,1330.0
211400,12043.0,8710.0,8603.0,598.0,1330.0
211401,12043.0,8710.0,8603.0,598.0,1330.0
211402,12043.0,8710.0,8603.0,598.0,1330.0
211403,12043.0,8710.0,8603.0,598.0,1330.0
211404,12043.0,8710.0,8603.0,598.0,1330.0
211405,12043.0,8710.0,8603.0,598.0,1330.0
211406,12043.0,8710.0,8603.0,598.0,1330.0
211407,12043.0,8710.0,8603.0,598.0,1330.0
211408,12043.0,8710.0,8603.0,598.0,1330.0
211409,12043.0,8710.0,8603.0,598.0,1330.0
211410,12043.0,8710.0,8603.0,598.0,1330.0
211411,12043.0,8710.0,8603.0,598.0,1330.0
211412,12043.0,8710.0,8603.0,598.0,1330.0
211413,12043.0,8710.0,8603.0,598.0,1330.0
211414,12043.0,8710.0,8603.0,598.0,1330.0
211415,12043.0,8710.0,8603.0,598.0,1330.0
211416,12043.0,8710.0,8603.0,598.0,1330.0
211417,12043.0,8710.0,8603.0,598.0,1330.0
211418,12043.0,8710.0,8603.0,598.0,1330.0
211419,12043.0,8710.0,8603.0,598.0,1330.0
211420,12043.0,8710.0,8603.0,598.0,1330.0
211421,12043.0,8710.0,8603.0,598.0,1330.0
211422,12043.0,8710.0,8603.0,598.0,1330.0
211423,12043.0,8710.0,8603.0,598.0,1330.0
211424,12043.0,8710.0,8603.0,598.0,1330.0
211425,12043.0,8710.0,8603.0,598.0,1330.0
211426,16129.0,12043.0,8710.0,8603.0,598.0
211427,12043.0,8710.0,8603.0,598.0,1330.0
211428,16129.0,12043.0,8710.0,8603.0,598.0
211429,12043.0,8710.0,8603.0,598.0,1330.0
211430,12043.0,8710.0,8603.0,598.0,1330.0
211431,5272.0,12043.0,8710.0,8603.0,598.0
211432,12043.0,8710.0,8603.0,598.0,1330.0
211433,12043.0,8710.0,8603.0,598.0,1330.0
211434,12043.0,8710.0,8603.0,598.0,1330.0
211435,12043.0,8710.0,8603.0,598.0,1330.0
211436,12043.0,8710.0,8603.0,598.0,1330.0
211437,12043.0,8710.0,8603.0,598.0,1330.0
211438,12043.0,8710.0,8603.0,598.0,1330.0
211439,12043.0,8710.0,8603.0,598.0,1330.0
211440,12043.0,8710.0,8603.0,598.0,1330.0
211441,12043.0,8710.0,8603.0,598.0,1330.0
211442,12043.0,8710.0,8603.0,598.0,1330.0
211443,12043.0,8710.0,8603.0,598.0,1330.0
211444,12043.0,8710.0,8603.0,598.0,1330.0
211445,12043.0,8710.0,8603.0,598.0,1330.0
211446,12043.0,8710.0,8603.0,598.0,1330.0
211447,12043.0,8710.0,8603.0,598.0,1330.0
211448,12043.0,8710.0,8603.0,598.0,1330.0
211449,12043.0,8710.0,8603.0,598.0,1330.0
211450,12043.0,8710.0,8603.0,598.0,1330.0
211451,12043.0,8710.0,8603.0,598.0,1330.0
211452,12043.0,8710.0,8603.0,598.0,1330.0
211453,12043.0,8710.0,8603.0,598.0,1330.0
211454,12043.0,8710.0,8603.0,598.0,1330.0
211455,12043.0,8710.0,8603.0,598.0,1330.0
211456,12043.0,8710.0,8603.0,598.0,1330.0
211457,12043.0,8710.0,8603.0,598.0,1330.0
211458,12043.0,8710.0,8603.0,598.0,1330.0
211459,2303.0,12043.0,8710.0,8603.0,598.0
211460,12043.0,8710.0,8603.0,598.0,1330.0
211461,12043.0,8710.0,8603.0,598.0,1330.0
211462,12043.0,8710.0,8603.0,598.0,1330.0
211463,12043.0,8710.0,8603.0,1330.0,8418.0
211464,12043.0,8710.0,8603.0,598.0,1330.0
211465,10034.0,12043.0,8710.0,8603.0,598.0
211466,12043.0,8710.0,8603.0,598.0,1330.0
211467,12043.0,8710.0,8603.0,598.0,1330.0
211468,12043.0,8710.0,8603.0,598.0,1330.0
211469,12043.0,8710.0,8603.0,1330.0,598.0
211470,12043.0,8710.0,8603.0,598.0,1330.0
211471,12043.0,8710.0,8603.0,598.0,1330.0
211472,12043.0,8710.0,8603.0,1330.0,598.0
211473,12043.0,8710.0,8603.0,598.0,1330.0
211474,12043.0,8710.0,8603.0,598.0,1330.0
211475,12043.0,8710.0,8603.0,598.0,1330.0
211476,12043.0,8710.0,8603.0,598.0,1330.0
211477,12043.0,8710.0,8603.0,598.0,1330.0
211478,12043.0,8710.0,8603.0,598.0,1330.0
211479,12043.0,8710.0,8603.0,598.0,1330.0
211480,12043.0,8710.0,8603.0,598.0,1330.0
211481,12043.0,8710.0,8603.0,598.0,1330.0
211482,12043.0,8710.0,8603.0,598.0,1330.0
211483,12043.0,8710.0,8603.0,1330.0,598.0
211484,12043.0,8710.0,8603.0,598.0,1330.0
211485,6889.0,12043.0,8710.0,8603.0,598.0
211486,12043.0,8710.0,8603.0,598.0,1330.0
211487,12043.0,8710.0,8603.0,598.0,1330.0
211488,12043.0,8710.0,8603.0,1330.0,598.0
211489,12043.0,8710.0,8603.0,598.0,1330.0
211490,12043.0,8710.0,8603.0,598.0,1330.0
211491,12043.0,8710.0,8603.0,598.0,1330.0
211492,12043.0,8710.0,8603.0,598.0,1330.0
211493,12043.0,8710.0,8603.0,598.0,1330.0
211494,12043.0,8710.0,8603.0,598.0,1330.0
211495,12043.0,8710.0,8603.0,598.0,1330.0
211496,12043.0,8710.0,8603.0,598.0,1330.0
211497,12043.0,8710.0,8603.0,598.0,1330.0
211498,12043.0,8710.0,8603.0,598.0,1330.0
211499,12043.0,8710.0,8603.0,598.0,1330.0
211500,12043.0,8710.0,8603.0,598.0,1330.0
211501,12043.0,8710.0,8603.0,598.0,1330.0
211502,12043.0,8710.0,8603.0,598.0,1330.0
211503,12043.0,8710.0,8603.0,598.0,1330.0
211504,12043.0,8710.0,8603.0,598.0,1330.0
211505,12043.0,8710.0,8603.0,598.0,1330.0
211506,12043.0,8710.0,8603.0,1330.0,598.0
211507,12043.0,8710.0,8603.0,598.0,1330.0
211508,12043.0,8710.0,8603.0,598.0,1330.0
211509,16129.0,12043.0,8710.0,8603.0,598.0
211510,12043.0,8710.0,8603.0,598.0,1330.0
211511,12043.0,8710.0,8603.0,598.0,1330.0
211512,12043.0,8710.0,8603.0,598.0,1330.0
211513,12043.0,8710.0,8603.0,598.0,1330.0
211514,12043.0,8710.0,8603.0,598.0,1330.0
211515,12043.0,8710.0,8603.0,598.0,1330.0
211516,12043.0,8710.0,8603.0,598.0,1330.0
211517,12043.0,8710.0,8603.0,598.0,1330.0
211518,2221.0,12043.0,8710.0,8603.0,598.0
211519,12043.0,8710.0,8603.0,1330.0,598.0
211520,12043.0,8710.0,8603.0,598.0,1330.0
211521,12043.0,8710.0,8603.0,598.0,1330.0
211522,12043.0,8710.0,8603.0,598.0,1330.0
211523,12043.0,8710.0,8603.0,598.0,1330.0
211524,12043.0,8710.0,8603.0,598.0,1330.0
211525,12043.0,8710.0,8603.0,598.0,1330.0
211526,12043.0,8710.0,8603.0,598.0,1330.0
211527,12043.0,8710.0,8603.0,598.0,1330.0
211528,12043.0,8710.0,8603.0,598.0,1330.0
211529,12043.0,8710.0,8603.0,598.0,1330.0
211530,12043.0,8710.0,8603.0,598.0,1330.0
211531,12043.0,8710.0,8603.0,598.0,1330.0
211532,12043.0,8710.0,8603.0,598.0,1330.0
211533,12043.0,8710.0,8603.0,598.0,1330.0
211534,12043.0,8710.0,8603.0,598.0,1330.0
211535,16129.0,12043.0,8710.0,8603.0,598.0
211536,12043.0,8710.0,8603.0,598.0,1330.0
211537,12043.0,8710.0,8603.0,598.0,1330.0
211538,12043.0,8710.0,8603.0,598.0,1330.0
211539,12043.0,8710.0,8603.0,598.0,1330.0
211540,12043.0,8710.0,8603.0,598.0,1330.0
211541,12043.0,8710.0,8603.0,598.0,1330.0
211542,12043.0,8710.0,8603.0,5706.0,8418.0
211543,12043.0,8710.0,8603.0,598.0,1330.0
211544,12043.0,8710.0,8603.0,598.0,1330.0
211545,15109.0,12043.0,8710.0,8603.0,1330.0
211546,12043.0,8710.0,8603.0,598.0,1330.0
211547,12043.0,8710.0,8603.0,598.0,1330.0
211548,12043.0,8710.0,8603.0,598.0,1330.0
211549,12043.0,8710.0,8603.0,598.0,1330.0
211550,12043.0,8710.0,8603.0,598.0,1330.0
